file,L1-dcache-loads,L1-dcache-load-misses,branch-instructions,branch-load-misses,branch-loads,branch-misses,cache-misses,cache-references,cpu-cycles,dTLB-load-misses,dTLB-loads,iTLB-loads,iTLB-load-misses,instructions,page-faults,power/energy-pkg/,power/energy-cores/,duration_time,user_time,system_time,perf_time
1033658.exe,1929551378,9747623,767622944,11570863,767982775,11580407,2253136,10608923,3404300261,315703,1930411563,2613,78198,5499962613,6389,24.45,20.45,1000008947,988228000,11002000,1048221348
1161783.exe,806001034,6947578,291516329,8484058,291565271,8457607,1349458,6087532,1372580630,895817,807646269,175,1661213,2164871545,4425,9.88,8.25,406660429,398384000,8007000,427956947
1200749.exe,896853321,9105524,326967243,8863504,326942482,8880303,1625897,7582259,1456276068,687536,894490499,2407,171887,2405169048,6266,10.31,8.59,430627198,422392000,8007000,450062875
1325505.exe,552907609,9239250,248720514,7726983,248253076,7682864,2175407,7786469,1532155651,5905727,554952836,2506,532026,1711343498,5645,10.64,8.83,453073885,374674000,78140000,474302592
1335271.exe,614269670,7541263,244016530,6832879,241499429,6838551,1570134,6242644,1177658876,339247,618268273,161,872361,1665337382,6777,8.29,6.91,345159758,333806000,11026000,365526883
1499617.exe,554019224,11258473,226917925,6775544,227384104,6749338,3354877,9702700,1227041825,2176340,557371470,3201,225880,1407575936,8144,8.63,7.11,364231167,344854000,18992000,384533302
1505641.exe,2141284978,14603987,894457462,9393130,895008802,9407046,4438452,13873842,4066559706,1643319,2142544845,35420,499370,6302507855,20532,27.7,23.33,1072550906,1064053000,8000000,1092717987
1542189.exe,1295529406,23129519,624225742,8647284,624886607,8610007,3244773,13191154,2503433204,3013853,1290212334,823,1330119,3755683799,6770,18.16,15.17,736038847,673768000,61886000,756463513
1631151.exe,504570405,17762623,218970357,6494504,219925528,6473501,3722509,12945506,1122024839,378168,512519148,3153,827824,1556559784,4625,8.1,6.73,330324246,321959000,7998000,350518957
1856669.exe,1712598001,27254900,879756568,9490110,874921271,9504625,9108156,22021878,3815157555,3979188,1706780641,1350,559446,5659278660,90614,27.23,22.75,1118480182,958163000,160027000,1139483882
193506.exe,677531312,19124918,285165675,9041124,285076967,9011507,3193196,12950175,1723792202,3472856,684952790,3247,922494,2133119511,4813,12.33,10.25,508976954,444678000,63953000,529071269
1963015.exe,1271361280,7744325,518636640,8534797,516019963,8518830,1894231,8054933,2282798959,277224,1276340427,861,59366,3748828731,6583,16.67,13.96,670277621,653960000,15974000,690894731
198113.exe,700752210,7254329,352129103,5669581,352854870,5655546,1483561,6147805,1270008381,975797,703906309,627,2213609,2136514471,6384,9.09,7.6,371935787,360654000,11019000,391543704
1981694.exe,1022420485,7672857,438107128,8165415,436035766,8123106,1701783,7633410,2027690652,298091,1019666733,897,56964,3002926294,4622,14.56,12.13,598729774,589357000,8990000,618999084
202900.exe,354733231,6488618,163098840,6704121,161692719,6664683,1303535,5316968,808105284,407589,354615413,599,913148,1029191948,4428,5.73,4.76,239293401,227883000,10994000,259687186
2124644.exe,1037481356,8218730,531421458,6095343,531385996,6093180,1539635,7468548,2096287876,2739688,1036772969,2174,618777,2952497036,6379,15.1,12.6,617798403,549401000,68049000,638920579
2145027.exe,5007373021,7543907,2378967488,11844255,2379510842,11860627,2238244,15644782,10173846727,465365,5011211413,5043,150556,15109608640,3270,75.67,63.61,2981470256,2961828000,18998000,3001465425
2184330.exe,892759935,8107936,345426081,7855285,344517408,7884568,1468277,7066906,1693651714,224714,901545186,832,56493,2518217503,4626,12.07,10.06,499162219,485895000,12997000,519514980
2362734.exe,544902256,7178854,212019334,7272143,210059377,7290312,1382746,5914177,1072036144,897158,543687061,191,51381,1455493199,4621,7.63,6.35,318636826,303379000,15018000,339118055
2387311.exe,1318008347,11094663,483160576,7380834,480651623,7415642,2670411,10466041,2239283254,266311,1324355488,834,62219,3395956543,5995,16.37,13.68,658638517,644170000,14003000,679144871
