file,L1-dcache-loads,L1-dcache-load-misses,branch-instructions,branch-load-misses,branch-loads,branch-misses,cache-misses,cache-references,cpu-cycles,dTLB-load-misses,dTLB-loads,iTLB-loads,iTLB-load-misses,instructions,page-faults,power/energy-psys/,power/energy-pkg/,power/energy-cores/,power/energy-ram/,power/energy-gpu/,duration_time,user_time,system_time,perf_time
1033658.exe,443953918,6105829,228317276,4276613,227810382,4294842,3870241,16910186,752923409,84475,440427588,40734,67762,1523670142,6388,6.86,2.41,2.32,0.16,0.0,234533547,206097000,28013000,300952067
1161783.exe,312720431,6112121,179541140,3410534,179602495,3374579,2887714,15222831,633350505,90917,315144826,33297,11742,1154019568,4426,5.2,2.12,2.06,0.11,0.0,170717606,164398000,6014000,185345806
1200749.exe,377366131,5931807,186280783,3404332,186349573,3432045,3144570,15671636,702894858,80458,377056425,24978,11478,1337304536,4231,5.84,2.28,2.21,0.13,0.0,190804495,185473000,5012000,205030756
1325505.exe,302946491,9962550,174370539,3325134,178533307,3338219,5948231,23404356,1032534105,3137814,311861884,39599,218292,1043627909,5644,8.52,3.2,3.08,0.19,0.0,279025229,222768000,55941000,293475726
1335271.exe,236208170,8145508,139031334,2548140,141852149,2468127,4536068,17968151,485921771,74759,246647097,30979,12395,851289715,6778,4.1,1.55,1.5,0.11,0.0,131059840,119798000,10981000,145205458
1499617.exe,266304946,10388809,154655407,2503140,157243367,2516563,11024988,27860973,668328715,825207,274825929,61114,21573,859224858,8144,5.66,2.08,2.01,0.17,0.0,180260117,171964000,7998000,194628387
1505641.exe,231702019,7576793,182882899,566025,181717222,554609,3860039,17144496,494626470,55861,223203280,32022,8610,1168187534,3456,4.19,1.62,1.57,0.11,0.0,134232194,124862000,8990000,148624270
1542189.exe,777016354,20394827,432639070,4096737,437728639,4092968,7180850,32469324,1555535914,401690,788258104,59715,218248,2331149981,6772,13.18,5.01,4.85,0.29,0.0,420379666,331988000,87996000,434889840
1631151.exe,261393873,15559836,154196736,2789881,158361510,2815873,7507491,26212338,556703168,277384,270677473,30112,12335,947278069,4624,4.9,1.86,1.78,0.15,0.0,150556556,141093000,9005000,164854217
1856669.exe,717710656,22903989,548194000,4171185,546701626,4156878,17668718,43245754,2125592893,1625415,719189801,594064,111321,3096288574,90617,17.35,6.66,6.43,0.45,0.0,573652399,439305000,134093000,588156103
193506.exe,333869405,17691978,192706635,3587156,195016897,3570388,7594787,30541964,1074856071,373989,342084367,36057,215035,1220145790,4817,8.96,3.27,3.15,0.22,0.0,291547628,235173000,56041000,305817422
1963015.exe,247839670,8177029,139519875,2430190,142631447,2387840,4581628,18461051,516796228,59935,259275301,27014,10820,872264741,6583,4.32,1.64,1.59,0.11,0.0,139358771,126865000,11987000,153526680
198113.exe,325109483,7785910,164563031,3058599,164592184,3059515,4377083,18103282,581252049,80184,323522442,44775,14925,1116235371,6387,4.96,1.89,1.84,0.12,0.0,156231729,142972000,12997000,170697408
1981694.exe,216042974,7861894,131744065,2329473,135091928,2346644,3990450,16784655,469227227,66810,226213753,26626,12014,801015219,4622,4.0,1.51,1.47,0.1,0.0,127267370,117996000,8999000,141767105
202900.exe,153653297,5867300,80701513,2519944,79865721,2531706,3315635,13225283,334676171,54506,163658402,21981,7933,591989516,4429,2.77,1.07,1.03,0.08,0.0,90480497,81326000,8926000,104677029
2124644.exe,720320513,7488497,421721030,1605807,425598404,1610698,3825823,19562138,1449561821,264955,725064635,667988,591506,2179052705,6380,12.36,4.67,4.51,0.24,0.0,391182708,320884000,69974000,405400663
2145027.exe,241608967,5811610,130368774,469716,130429832,469732,2895334,14195606,457965790,33885,245029025,27095,8763,977256225,3269,3.88,1.46,1.41,0.09,0.0,123448056,115111000,8007000,137498238
2184330.exe,267300828,7661381,140237615,2777778,143793487,2775898,4365668,18970705,588581380,230997,279193803,21236,11971,934330915,4627,4.9,1.78,1.72,0.12,0.0,159000158,149603000,9036000,173161367
2362734.exe,225792503,7611627,130398860,2379060,132815657,2391651,3784332,16421776,473782368,75647,232291956,18127,10352,806131768,4622,4.05,1.52,1.47,0.1,0.0,128821274,117483000,10951000,143304672
2387311.exe,250581564,9820602,169618829,2660888,170545273,2644250,6964632,23407988,553951010,105540,256924968,19788,10964,1045396095,5996,4.77,1.78,1.71,0.13,0.0,150091171,135774000,13976000,164585418
