@relation problema
@attribute 'L1-dcache-load-misses' real
@attribute 'L1-dcache-loads' real
@attribute 'L1-dcache-stores' real
@attribute 'L1-icache-load-misses' real
@attribute 'LLC-load-misses' real
@attribute 'LLC-loads' real
@attribute 'LLC-store-misses' real
@attribute 'LLC-stores' real
@attribute 'branch-instructions' real
@attribute 'branch-load-misses' real
@attribute 'branch-loads' real
@attribute 'branch-misses' real
@attribute 'cache-misses' real
@attribute 'cache-references' real
@attribute 'cpu-cycles' real
@attribute 'dTLB-load-misses' real
@attribute 'dTLB-loads' real
@attribute 'dTLB-store-misses' real
@attribute 'dTLB-stores' real
@attribute 'page-faults' real
@attribute 'iTLB-load-misses' real
@attribute 'iTLB-loads' real
@attribute 'instructions' real
@attribute 'duration_time' real
@attribute 'user_time' real
@attribute 'system_time' real
@attribute 'perf_time' real
@attribute 'class' {0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31}
@data
25047022,279577376,118498578,5924788,3666678,12030257,644447,1074446,227951650,10270096,222930308,10156048,21309834,60697225,1875552901,3528308,273304346,63962,108226340,11661,27870,98687,925547174,506845835,481411000,24969000,521174920,6
5201701,153403829,63955984,1070192,53184,2804634,265878,602367,139899810,1861810,142667911,2293355,858344,9984320,353308239,14332,166070896,1000,62816412,1893,2865,4692,542373378,96410032,93874000,1997000,110586607,6
14509831,175484309,70859491,1992457,112679,7313158,36914,145662,186380532,12063173,189019027,12105767,694460,27218078,677923814,32975,211343658,89696,81726464,4848,17269,43021,758377464,183968550,171584000,11971000,198235017,6
6033798,651891097,336116457,2229027,58414,5118471,28551,368460,400264508,4298723,407951738,4261185,440647,18594232,839698098,24531,668036151,13728,343107209,2721,11669,36670,1977710503,227325164,218066000,9002000,241660113,6
8206339,169735133,70220542,1175788,98990,4919241,26979,92724,148831406,2823402,142835608,2924057,1219254,24577115,382295312,20511,161253801,4042,63920287,1696,3889,5233,569546406,103188484,99859000,2995000,117777709,6
6355421,154766245,64847633,1121678,116325,3539049,11471,64942,143487410,2517935,139246981,3031315,702774,14691624,350457735,10453,159947595,1422,62579891,1697,2930,3450,545421834,95200970,90800000,3991000,109298618,6
11103277,175936751,91111369,1618986,263128,6914856,64857,308433,154306722,2977668,155141422,2969799,401192,20899471,417741763,17443,222451255,33977,117616382,3260,7591,19543,588436273,112893217,106475000,5970000,127317200,6
27125500,314538227,102494825,3456737,758967,3889075,323380,460775,283785890,8058833,283981483,7747260,8748118,26003209,1197419226,456458,348652817,44772,110266719,7649,17472,54915,1038768127,324303430,308879000,14994000,338654646,6
4644678,149928321,63619180,1021548,47096,2501072,176766,83530,145764396,2099825,145349216,2589040,411754,7678519,348788258,10353,163847197,1224,61482440,1503,2764,3375,541370768,94562273,90190000,4008000,108827604,6
6088751,632440609,332784557,2148650,103519,2966635,44353,112847,397284575,5334019,397232259,5335228,749792,17872293,810707134,23870,623853158,2893,329383643,1692,7048,16335,1854870071,218811032,213359000,4985000,233357909,6
10801973,216932696,85755199,2263356,393564,2462201,266381,365347,203265237,2923660,196549852,3509040,2894873,17325345,652322209,132055,209319223,18037,79930253,4432,8128,28873,832853329,175983289,163652000,11974000,190408646,6
28479440,630812649,288057394,7787086,67408,4544187,6738679,7380064,312414651,428457,312339428,436201,18421809,55891103,1332015507,287478,654706166,1063246,294003966,98339,435973,424313,2069239287,386286122,207708000,177750000,435666326,7
6183282,373045376,93345811,1378596,14304,214629,9666,57634,220710182,100350,219857694,104621,39629,12064512,537555281,16922,372752139,1521,92576997,239,4527,3079,1454920784,145638023,145418000,0,159862354,7
15411243,439362692,288929622,4820295,55010,439974,6463347,6750856,299208213,352026,298897729,339869,8260149,26640361,1008112674,129326,439503746,669892,290413826,97895,297408,397718,1983898949,272367515,130970000,140968000,286500950,7
28098750,621448836,287791644,6942080,69905,4135443,7145711,7733951,307813079,394477,306695598,391023,18704763,53976682,1192858274,286976,637594254,1074754,284227904,98336,136769,612939,1995063100,321764004,147129000,174153000,335906868,7
27073111,760363663,311747948,17548037,175672,565815,15419386,16018630,427054093,532805,440577161,553873,22288565,42756628,1486951762,801799,759257040,469704,312824989,97890,137322,502753,3118738026,401415760,210023000,191021000,415792674,7
6308490,192324816,97342769,780618,12354,225403,3773,23608,104343846,39892,104004113,41956,18383,11719127,218472355,7501,204151448,687,102149264,323,2301,1791,916565336,59070713,57681000,994000,73271842,7
28480559,604437734,227234537,17711163,82147,441138,16165389,16713411,530756561,482979,553183099,482817,21618246,43392867,1352342379,643263,640969071,615673,233581503,97886,111730,300093,3013618196,365796617,187689000,177706000,379902297,7
6495390,298714109,100495182,1187359,14914,197675,7506,43771,204193190,71475,204187606,73999,25944,11746319,421718149,11222,305845560,1073,102955178,235,3258,1732,1230372949,114204033,112791000,998000,128500491,7
21308393,537019165,245704248,19673907,83998,813640,7382047,7925652,346362696,474719,345566015,466610,17569173,37605856,1197232689,652554,502810186,522777,231232750,97891,301689,489604,2338337477,323298195,125959000,196937000,337589565,7
28031815,511686781,328914251,17302444,69785,419857,16509813,17021658,331083807,478263,345117892,480773,22459563,43429851,1285494622,680299,536654244,551165,347709075,97892,105108,501063,2566888591,347767617,152711000,194632000,362001728,7
50743730,298449174,99449280,1124773,14515,4220922,6940,15930307,206078054,74618,206180559,75041,27266,90558069,385579457,9812,305706191,1101,102658539,528,3488,2166,1125414564,104035297,101755000,2014000,118225961,7
25351733,490786731,193605220,1252547,17818,440025,8450,2293238,206703107,87432,206710004,80016,54147,54770051,392981802,10476,515101701,1062,203756943,725,3916,2470,1630233077,106062658,102738000,2992000,120433910,7
20940554,818450311,229419705,18434505,78657,510630,7060396,7600646,642328573,534382,642797315,545051,18211849,40580559,1685569117,669279,802031732,518200,227662991,97890,302632,429127,3606360723,454695290,267553000,186688000,469054721,7
28006316,633713162,193468838,6901994,76806,4135551,6985782,7599521,310014102,444146,305159725,440568,18845471,54294637,1337837028,300953,631481194,1086760,192253152,99217,129831,636214,2155832453,361305583,189379000,171343000,375674132,7
6287423,194428749,97181715,759200,11696,202826,6745,22613,103879567,41959,103916150,40791,21202,10320374,215579502,7334,203680956,720,101545454,328,2302,1995,914085778,58466139,56247000,1973000,72674098,7
27458147,643550491,295125698,6481935,68086,3754926,7233311,7845904,306942317,387227,307084149,388894,18551367,52070798,1183535006,290524,617247129,1076750,276088499,98333,156478,610147,2036243243,320169253,155818000,163808000,334674510,7
20535251,818589907,228567936,18006918,80181,518139,7092547,7603101,642991463,538045,642921402,533865,18116780,41466955,1686627619,661952,804545716,517542,227985830,97890,117681,500171,3613182293,455049575,258755000,195814000,469572619,7
15111194,539039801,191293725,5386430,52288,515998,6705391,7033952,502968032,379101,501454784,388271,8136684,27496675,1406142958,136032,540424554,594475,190343827,97885,105490,208827,2970151390,379094870,228871000,149915000,393396961,7
6307437,379381677,38884805,1074169,14169,199859,6483,44636,295381317,1377627,294657504,1412405,25746,12799487,374328640,11360,375383349,1045,37380764,234,3206,2255,1304731867,100993317,99642000,996000,115038008,7
27564384,643329482,193352059,7208106,56014,3649957,7258615,8018777,308757692,380762,302853214,406700,18593673,51973444,1178076114,297628,607916888,1074420,185826955,98337,129082,773659,2127799729,318350771,157365000,160372000,332583932,7
19749834,502118064,232117333,17153755,65992,463864,7596767,8518989,365030710,449735,355307007,459020,18942349,40744287,1143537761,713556,484907177,399541,225811362,97886,310839,493464,1975738593,312725826,118136000,194224000,327201232,7
6463080,298683957,100942497,1393283,13883,202181,9095,58327,204628496,91482,203422790,104619,68042,12465006,525344818,15345,303295956,1458,101823891,227,3453,2112,1220823786,141747441,141463000,0,155910071,7
12891946,402309824,102425674,1983792,15877,296365,20714,707054,400542925,151002,402395093,154614,85567,29440965,835062448,22317,404875768,2013,102056926,329,5266,2542,1923467068,225563517,225176000,0,239727167,7
27333968,836716719,193674938,7285281,66677,3653247,6919308,7532896,517840524,423335,503052475,425936,18754376,52557530,1326021528,304707,814653914,1089727,190249722,98333,146826,615034,2907360137,361397885,194884000,165901000,375769376,7
28283374,525149987,241607235,19099066,99189,547938,17053656,17588033,353623808,505560,354627099,512592,25983383,48537505,1354501282,755882,552059452,618564,253530586,107665,336347,567280,2387223327,364979722,162751000,201691000,379393792,7
6092355,191424089,39575594,1347875,14698,211718,15022,57957,399944646,1182511,397122499,1261025,69742,11532886,484077312,13482,193210408,1488,36518163,332,3114,3069,1263353277,130767947,128363000,1990000,144883273,7
27155942,627882825,290547203,6918095,83776,3644057,7203689,7815399,307811479,388792,307956076,383993,18956664,52768567,1188255369,286813,633616019,1052702,282946584,98332,240852,620379,1998985680,321218155,155793000,164781000,335681731,7
24151005,295812576,196199992,1113259,13850,604712,6410,2838173,205275467,67640,205283185,66553,41832,39107145,370055989,11328,304610037,1033,202417914,329,3204,1435,1434381522,100118355,99798000,0,114378682,7
30787047,509620152,329134617,18543122,98650,507893,8013012,8594457,373628598,553339,374071310,548895,21333892,45996764,1610917032,680959,526934934,710793,337802089,107657,189996,557395,2568681610,433741645,227696000,205725000,448158997,7
12883331,296707241,97323612,887141,12001,969366,4957,29998,204942141,75357,200899963,69743,36955,24481640,277592253,9118,285113244,633,98040074,335,1744,870,1030282207,74975921,72671000,1991000,88989128,7
21166918,456955719,192533432,5013281,82408,431123,7536278,8014720,291684117,343672,291309300,345649,18201082,38653520,1128860057,233687,427533067,899289,189561055,98774,302140,460926,2151898106,304330929,141023000,163027000,318376083,7
28314099,608223798,328861981,17240373,80610,439913,16797281,17484128,441103566,489013,450442969,486123,22549665,43829366,1323571346,685682,624262380,583609,337624068,97886,299549,482860,2584316051,356366934,166004000,190005000,370525638,7
27553859,857344716,196274576,6665431,95619,3664395,7343113,7955992,397316914,407524,397360973,403571,18592624,52604282,1303475990,293787,833868603,1071877,191172344,98332,137477,638754,2830470871,352015727,183759000,167780000,366480824,7
6377251,291692961,98734212,1013783,13723,387346,5611,34225,206437444,56233,206290886,57077,12780,11759867,317178471,8039,307646771,721,102715249,228,2560,1849,1323064951,85391821,84090000,1001000,99658183,7
15819054,440828091,289700237,5109726,81693,507654,6685063,6716535,299657429,346665,300232994,345654,8458827,28148479,1145953296,129832,441842522,656028,290390791,97889,299430,427952,2484201235,310408622,154998000,154998000,324696742,7
27373095,534764104,289687639,7110306,72419,3725829,7282242,7951568,302453023,400370,302262834,393941,18936344,52966389,1200668256,297182,536715814,1061391,283292709,98338,146235,669638,2236922356,323700828,158569000,164553000,338052665,7
27717793,757627204,296605727,7498263,173309,3953375,6704993,6902283,298376879,415359,298332209,411039,18387153,52271284,1306147693,338088,735081606,998851,288957923,98332,217189,865680,2624599731,352773344,169090000,183098000,366963138,7
26935743,637343782,192332593,7130512,76060,3882052,7293665,7903565,302766670,372237,302578356,377001,18798619,53101511,1195424740,294840,626468485,1064268,188385841,98338,162978,659793,2140653695,322861706,149685000,172636000,336946636,7
21059292,820785266,230146329,18523937,76641,538866,7090789,7649083,638830908,564094,639712307,559297,18640070,41612282,1786305486,724760,796146831,422404,233105228,97887,302593,485483,3594155274,484701912,292235000,192155000,499101770,7
28426895,502443980,226397769,17447697,95734,494147,16200757,16834119,341644302,492554,353508047,500104,22736273,45273271,1436328079,650048,531152134,551839,233919591,97897,149237,318629,2374600661,388263903,194969000,192969000,402625879,7
6398717,193465541,96075537,770086,11789,212148,3753,22428,103815928,36883,103817506,36278,7816,10776791,217375540,7196,204279779,684,102052406,333,2287,1910,918016706,58576198,58279000,0,72842561,7
20351752,543097804,193413029,5170693,101830,498667,6974659,7543599,501097549,373041,501842772,363373,19037961,41630343,1247922084,241031,521600517,929390,185734872,97886,313790,418961,2732392814,338786365,167224000,171229000,352979945,7
15378644,437419004,285965104,4455318,70698,501805,6498396,6629274,297771480,348212,297396546,343963,8823237,28075312,1102242779,131796,440604122,672228,290126468,97897,105325,431417,2270991438,293672538,149578000,143595000,308225310,7
6459311,194863572,97103887,810297,16060,217606,3788,22866,104162599,39203,104236669,38027,8620,10911449,218210663,7185,204561826,700,102097586,325,2455,1851,916664197,58953661,57626000,1010000,73036453,7
27538457,631185969,288741173,6777737,84236,3651096,7278663,7906514,302251145,381094,302388148,394061,19189942,53063994,1204833336,292660,646263454,1056101,287141002,98333,137844,631903,2241035640,324847409,155647000,168618000,339235395,7
31727215,498389902,101681795,1409313,15176,2275449,9293,9246919,204576341,97598,204734157,96876,44977,49942416,533960826,15749,506561117,1413,102123350,424,4316,1808,1936895305,144184172,141932000,1999000,158321445,7
20372388,714044086,231969508,17408018,97204,550891,7000660,7548127,548871100,506277,548277758,511842,18809139,41170112,1578712121,685815,697184239,547491,229906352,97891,108574,492833,3060236247,427702030,237607000,189686000,442052856,7
28045158,645261470,294980587,6807136,83321,4053660,6999881,7553448,299390064,438283,297484834,430349,18392324,53638611,1330071817,304353,625945231,1098724,285111688,98334,165651,674420,2155446432,358770011,197618000,160689000,373286398,7
25443708,497712434,101515413,1122903,12419,2291045,14925,6964069,205193110,84070,205275642,80116,17590,48873783,435172793,10782,511881654,1112,103479277,326,2728,1231,1641263021,115341707,114816000,0,129449998,7
27256037,619840949,286717011,8145733,90706,3711851,7215553,7828509,309350398,384620,308810706,385775,18957320,52926605,1189161446,290215,638365061,1057437,284400411,98339,130820,610357,1990533167,322470511,141921000,179900000,336733980,7
20489820,513360329,335476201,18385504,63566,505551,6981473,7707539,343000932,628308,344384482,612047,18893887,42789585,1891341527,681135,506218608,522766,331329111,97886,305469,529728,2668745440,511586562,319497000,191698000,525724810,7
39521587,659119437,192136734,7543372,2977788,9122362,7350546,13112587,301223233,418318,301348792,416950,24381205,67885617,1320364727,381060,642606273,1085984,193402671,98438,131064,308730,2045791490,357437667,189378000,167450000,371590061,7
20970255,452080788,191335902,6103625,62822,459445,7352076,7860278,292205593,373838,292362192,376148,18118254,39006851,1298195431,238720,429353997,894962,189703818,98132,108652,641849,2213347907,350916202,188735000,161773000,365124068,7
21094863,452815113,193424175,5138371,82318,494102,7486605,7979891,290003117,398482,290453672,395488,18866046,39801132,1399261714,242876,433818156,891297,190191635,97885,105052,385564,2114531792,377080179,215869000,160902000,391548605,7
6344769,192101885,96412131,796486,11726,222243,3813,23308,103493443,37687,103501970,36988,7876,11364257,217770873,7482,204537891,694,102271913,234,2308,1611,918279970,58929012,57637000,993000,73148810,7
13572024,208628460,100785765,904983,15802,523354,354035,30405,110505875,55027,110184116,52765,91469,26607306,253737090,7095,219630089,584,109993387,2093,1580,772,988458879,67872991,62583000,4966000,82101952,7
