file,L1-dcache-load-misses,L1-dcache-loads,branch-instructions,branch-load-misses,branch-loads,branch-misses,cache-misses,cache-references,cpu-cycles,dTLB-load-misses,dTLB-loads,page-faults,iTLB-load-misses,iTLB-loads,instructions
1017851.exe,14742877,68509675,33115628,4313048,29799605,4448065,47892,1628915,220430987,8816,63716527,176,2252,1056,170557892
1222596.exe,14838471,76011448,55156842,4176690,57171769,4253508,50301,1394113,219672851,8904,84950545,169,2142,2013,255072232
1333078.exe,14157101,67401953,30204804,5064558,29149712,5084034,31763,1662391,238533747,6280,68606482,209,1431,1033,157013397
1497005.exe,13088588,171699701,61129275,5343463,61173050,5257010,35782,1155263,283500733,8998,227889043,181,1749,841,472494429
1682543.exe,14158573,89699779,32412985,5576211,32319662,5570777,17151,3100859,225152523,5670,94547595,223,2267,1916,196696219
1738528.exe,24214429,767096649,610437939,5765260,609960421,5786043,90675,20523457,1157477612,47850,770076169,225,7699,8017,2629839655
1753870.exe,26748469,67167104,40155017,9274977,40243031,9258193,19213,3432322,322002911,9089,67339985,185,2276,989,227165252
1769129.exe,23671549,760006811,607598946,5781742,607199248,5768166,62211,20976396,1094096598,30368,762122356,214,6733,4019,2593961584
1818972.exe,8039698,66903288,27896869,5621970,27943528,5615187,52550,1185111,209823263,9021,69586097,189,3723,1413,153287300
1943931.exe,13683329,65497762,26707207,4792529,26698166,4780429,11889,1009190,209043861,8050,65759195,212,3160,2915,150775767
1968707.exe,26813003,67225505,45686093,10185459,45754162,10178898,20381,16433538,339852421,8514,67300427,221,1964,779,196326806
2174475.exe,5975876,64574530,39969735,4931674,40126447,4937476,32459,874519,220219833,6105,67129297,182,2185,2012,187071139
2399424.exe,14020502,74747423,26919792,5624252,26873276,5627425,8414,5066140,212795387,7194,77515781,213,2262,2714,157173437
2414239.exe,14106377,84773841,27706638,4951334,27882336,4950668,56615,3527785,210689588,8030,89477079,210,2248,1206,205664536
2467389.exe,13156683,65908215,26753936,4860218,26662647,4859007,11710,3884022,212489038,7267,65518850,213,2267,2237,150568703
2520984.exe,13957384,65228286,26964767,5170802,27364764,5029536,39127,2295816,200335585,7480,66039805,221,1293,675,162829993
2539436.exe,6557379,77794029,52043820,5463657,52189930,5459723,9556,887356,245246268,6399,79724649,157,1680,1002,312390074
2619764.exe,7990762,64705212,40198258,5248158,40129834,5251169,28008,1122452,204773699,7147,66265924,193,1754,666,196694686
2636614.exe,67276136,429085146,314594280,23099842,314549650,23084157,80212,85743213,1949654991,49785,428922999,262,12632,6925,1146185427
2664872.exe,13296042,64319562,26690545,4578524,26788316,4579489,23921,1705541,218407797,5780,67134176,222,2499,2239,138010575
2695910.exe,10959938,64982232,32287462,5377382,32228762,5377523,32828,978220,242189607,6173,66173802,199,1597,720,142477536
2754917.exe,25331321,93160323,27522971,5681796,27490919,5672573,10974,18160370,258654628,6676,95684173,227,1710,907,183151742
2820114.exe,14383059,64908584,27002863,5529776,26914968,5523996,37002,998157,206198330,7002,65702650,175,2351,498,150770019
2983368.exe,27561780,80766697,49579038,5736064,45965092,5793576,364999,4035624,365449536,12296,82010395,2891,2789,1259,265206421
3008897.exe,14060456,63614365,26381936,5476860,26386729,5481123,16256,842986,213256480,7429,65073848,176,2243,1836,147783639
3048609.exe,24610032,66152395,39939756,9307312,40019206,9355770,68755,6436451,360270451,10848,65680520,184,2358,848,198819445
3261436.exe,24054442,757234044,606857341,5802975,607498931,5800611,37312,21673199,1140011163,55102,764851123,223,7270,3975,2589992494
3341389.exe,14562434,64330470,26733995,5503447,26740351,5501571,37741,2071066,208009760,7437,66443787,176,2296,834,151821346
3457019.exe,6194616,64272337,26842561,5429909,26871655,5339929,37550,888014,198807343,7082,66693240,181,1167,683,138629347
3564194.exe,14088829,64949479,27054820,5038597,27224949,5071680,42304,960049,196198047,6633,66924224,244,1243,638,133884239
3608182.exe,14160400,63946165,26851522,5622626,26858773,5619003,16196,2276908,209750190,7163,66258335,175,2143,1135,137325069
3627461.exe,6276122,70144838,27918678,5461002,27822704,5463825,46302,998635,207340168,7712,68542431,174,2192,843,170333806
363509.exe,7664651,69535803,32436820,4656751,32391251,4655861,16780,2005593,238939954,6195,71946221,190,1570,1922,280241471
3666543.exe,79826,2299349,<not counted>,<not counted>,<not counted>,<not counted>,<not counted>,<not counted>,<not counted>,<not counted>,<not counted>,208,<not counted>,<not counted>,<not counted>
3731597.exe,63648989,278716630,169844505,40666628,169523339,40657014,113338,8743016,1626330003,48024,279849469,189,16520,18949,739397105
4046853.exe,13489919,64122159,26780539,4772326,26748469,4790371,17168,3920121,218389304,7345,65812376,236,2331,2063,136969704
4162031.exe,13441184,64460470,26803306,4884803,26740396,4878350,19712,3210477,214866434,7402,66236407,222,2284,2509,152663778
4232498.exe,11110902,68133821,27716619,6331340,27732531,6322992,17430,3012199,233320673,6121,68765844,208,2204,1916,149500120
4392621.exe,6123183,64403502,26546925,4689452,26670873,4728815,41205,922421,187285750,4924,67062780,181,1163,540,164127765
4580317.exe,21657019,82640881,26449057,5034950,26522368,5050414,9803,15426720,234383834,5930,85385678,210,1402,1517,178713662
4771936.exe,13886303,127080559,52229368,9700408,52139707,9682930,15987,1828110,410244250,10257,129475399,172,2626,1054,282011588
5073456.exe,13693382,64478882,27022031,5217259,26985588,5214392,9257,2662549,214058518,7014,66545045,223,2290,2257,151676613
5075663.exe,28533707,90828617,58793065,10002009,58810507,9988193,39337,21303625,367366876,11087,90802998,216,3180,884,249446836
