file,L1-dcache-loads,L1-dcache-load-misses,branch-instructions,branch-load-misses,branch-loads,branch-misses,cache-misses,cache-references,cpu-cycles,dTLB-load-misses,dTLB-loads,iTLB-loads,iTLB-load-misses,instructions,page-faults,power/energy-pkg/,power/energy-cores/,duration_time,user_time,system_time,perf_time
1097798.exe,97966899,1514260,63777003,599033,61304894,597340,412998,1531249,192099835,212204,95441176,16,11748,338712038,2024,1.35,1.12,57306510,48720000,7954000,106050648
1146371.exe,100706898,2823816,88421805,364381,85819218,376379,981260,2418581,293401387,863750,98478729,81,21890,430691657,3246,2.02,1.64,90190755,80867000,8985000,110362260
1168165.exe,125382715,2811110,91863909,383322,90214800,375260,1198763,2788451,321301996,876395,122082727,179,28639,429461406,3520,2.18,1.77,98871433,92537000,6035000,120333159
1212213.exe,104121165,3374363,75889895,376297,75671371,370726,1227908,2756955,302701366,876701,100661072,56,25383,374045345,4304,2.05,1.66,91698551,82406000,8935000,111708385
1240657.exe,108313664,2369816,74979350,277829,70131126,361396,697556,1995180,241448371,399116,108507836,33,17501,390878185,3715,1.69,1.4,70832419,60478000,10079000,91277885
1405615.exe,105767257,3262006,75176630,381495,74882133,380281,1233822,2693186,309189400,977126,104460427,72,27331,375969994,4302,2.11,1.72,94611075,82263000,12038000,115803255
1673379.exe,104621827,2998397,75378605,367293,74140573,361353,1130939,2797405,294924794,922548,100932744,113,31256,369820734,3544,2.04,1.66,90288787,80898000,8988000,112254981
1767663.exe,135905179,4610826,99178413,473148,98415071,413344,1403214,3435877,368294444,1014762,119174508,48,52386,487196961,7294,2.56,2.08,113110559,96764000,15961000,134623476
1982510.exe,119476092,2889069,86999537,375798,85991109,363689,1223107,2836990,322361355,878422,118853174,0,29063,419744050,3592,2.18,1.78,98610729,88162000,10018000,119303128
2054877.exe,105504343,3303529,74511202,433320,75011604,431927,1327954,2838665,328619238,964926,105397843,39,30722,375290937,4564,2.2,1.79,99573685,84337000,14883000,120635842
2139162.exe,261226764,1610869,161032893,1087472,160217296,1077175,354420,1521069,416776504,216257,263979670,291,17302,793666160,2080,3.0,2.49,125095648,120734000,4024000,146127226
2447183.exe,306565439,2804694,194776359,855091,191947696,836158,1256717,3080450,578989287,951544,297867302,331,22872,943019883,3517,4.04,3.33,174354615,161869000,11990000,195621567
2581390.exe,296360389,3677342,192240326,975642,191548638,981489,1291877,3200585,584433833,898672,293265511,1569,40946,910884385,5792,4.06,3.34,175950674,160624000,15058000,196622363
