file,L1-dcache-loads,L1-dcache-load-misses,branch-instructions,branch-load-misses,branch-loads,branch-misses,cache-misses,cache-references,cpu-cycles,dTLB-load-misses,dTLB-loads,iTLB-loads,iTLB-load-misses,instructions,page-faults,power/energy-pkg/,power/energy-cores/,duration_time,user_time,system_time,perf_time
1172589.exe,207161876,618743,121830391,1989923,117122296,2195577,150854,690082,295807003,63716,201906771,82,8881,614778350,907,2.11,1.76,88461876,84883000,2995000,134418826
126726.exe,192663618,491537,119558785,1509437,121904714,1432095,107036,674190,286268908,47906,196692844,1,9198,579884775,1000,2.02,1.68,86424994,82098000,4004000,107293377
1342186.exe,136037840,8717332,94248251,1689344,93943395,1721113,512816,2782846,381522077,568325,136458661,153,22240,432174737,2868,2.55,2.08,116289234,109094000,6942000,139233637
1374738.exe,73629559,398436,51428246,1436766,49750669,1410620,87557,403161,128091204,37739,68277438,4,2860,248611355,521,0.92,0.75,42183606,38228000,2940000,62180553
1409011.exe,193514330,724747,122058758,1563409,121898593,1459754,157526,690159,301831406,64386,194424185,186,6176,580807567,909,2.14,1.79,88271715,83871000,3993000,108889281
1690595.exe,78858724,474290,65917096,1655576,67270840,1529549,71279,385229,169610191,25203,82499290,27,6102,331401583,523,1.19,0.99,49542283,47193000,2008000,70828729
1825983.exe,190069752,384536,119035398,1670327,119352415,1369271,106159,579000,288009944,36908,192633515,39,5481,578607380,519,2.0,1.65,88123437,86779000,1009000,108855993
1883504.exe,192628640,960395,118922700,1638702,120332562,1449379,137652,801786,301213198,70827,197670777,73,14606,587756319,1904,2.19,1.83,88951980,87582000,1006000,109959716
201747.exe,191543169,592514,122408766,1431114,121243055,1429168,105013,664750,291924311,36536,192665665,131,9095,584007694,1001,2.03,1.69,85517915,83195000,2004000,107221448
2024997.exe,73442506,743828,49197122,1425713,46970885,1405972,125270,479021,132493446,40590,68285660,121,2797,260810309,914,0.94,0.77,41442649,36108000,5015000,62637739
2094555.exe,71385007,843468,52967728,1420745,50384418,1393317,114509,521532,136944661,47035,68837233,17,7166,249498590,1430,0.95,0.77,43382794,38933000,4098000,64293672
2131253.exe,98083399,1222754,87164167,2569521,89707762,2612829,153115,751660,278868767,71806,100275994,98,17296,454599240,2333,1.89,1.55,85961196,78578000,7051000,107250027
229437.exe,207683510,329888,121880903,1613996,116528111,2166526,110407,593384,291941723,38348,194949987,48,8493,615200615,520,2.05,1.7,89936918,87699000,2016000,111044173
230403.exe,194136652,685889,123479560,1621048,121698221,1417611,156060,681171,293760985,59018,191072232,89,7172,582689612,957,2.05,1.7,89343848,84071000,5004000,110132327
