file,L1-dcache-loads,L1-dcache-load-misses,branch-instructions,branch-load-misses,branch-loads,branch-misses,cache-misses,cache-references,cpu-cycles,dTLB-load-misses,dTLB-loads,iTLB-loads,iTLB-load-misses,instructions,page-faults,power/energy-pkg/,power/energy-cores/,duration_time,user_time,system_time,perf_time
1149166.exe,41576359,303291,25295892,87274,27844620,83546,59349,255772,59172083,15632,44995724,37,3868,135304613,524,0.39,0.29,23190705,20720000,1973000,72913246
1659823.exe,1422201,78964,1001763,34679,1000520,34616,15573,91371,6389707,7971,46207,<not counted>,<not counted>,<not counted>,135,0.06,0.05,2233840,1004000,1004000,22940727
1716934.exe,613989,68198,1069972,35232,1009385,35168,16007,91957,6437083,10430,1129176,<not counted>,<not counted>,<not counted>,133,0.07,0.05,2298139,1071000,1071000,21869434
1793587.exe,615474,68356,1064786,35412,1014336,35353,16256,91536,6448504,10112,951674,<not counted>,<not counted>,<not counted>,134,0.06,0.05,2360497,1097000,1097000,22282328
1950459.exe,93540167,420886,66082045,139291,60139723,121215,81355,351171,127486020,27585,94169190,3,3074,281070913,520,0.92,0.76,40252684,37925000,1996000,60321673
1995279.exe,37969710,192403,22874698,73493,22183502,75569,95679,317746,53212220,36956,32962400,57,1189,122482313,916,0.36,0.29,17918080,15629000,2083000,38624493
2012602.exe,95191834,617198,69306866,166456,67184461,154477,87556,407606,134131259,27228,96813710,10,7443,282815145,1037,0.94,0.77,43130451,39819000,3063000,62406256
2099466.exe,82260316,247453,50716602,96156,49166140,83477,71032,342786,116740061,26538,82755575,28,3096,257144664,520,0.84,0.69,36906543,34659000,1980000,57530626
2230190.exe,75798449,3913786,49121923,373503,47226464,349908,199988,657964,230898479,651011,77974813,28,14406,261943599,2478,1.57,1.3,67347513,63920000,3043000,88726155
232374.exe,44992657,449436,33570221,114336,30812926,98814,71444,316129,69789742,29764,46297822,27,5742,147555876,1040,0.49,0.39,24409388,21123000,3017000,44646449
2353585.exe,34067329,135621,19368370,69511,18641450,70574,67403,245141,47250492,28069,33886907,0,1293,108807075,523,0.35,0.28,16018124,11822000,3940000,36534425
2430690.exe,439275,66302,1024151,32449,994437,32388,16280,88173,6885165,9700,611180,<not counted>,<not counted>,<not counted>,130,0.04,0.03,2143902,1868000,0,21932300
2545079.exe,40584315,222333,25039548,80165,26695448,88152,68800,274958,56866500,26903,36953919,48,6496,128126001,784,0.39,0.32,19026639,15627000,3125000,39062129
2745668.exe,92141647,1252840,68627448,156144,63869575,138919,90563,510017,142916520,47430,96995902,5,10592,285956729,1938,1.03,0.86,41893207,36632000,4950000,61286815
2764661.exe,92388937,533392,67767572,158655,62441794,140876,86053,397755,130451575,25354,95393092,1,2483,285996267,522,0.89,0.72,41916382,38647000,2972000,62422789
279056.exe,43768510,392904,33667641,117791,33528903,120257,47530,231749,58532317,20422,40662984,18,3370,138100825,524,0.43,0.36,17400975,13135000,4041000,37896830
2939537.exe,35154407,222774,23873173,83728,25351724,86615,52195,248333,53002053,18639,34141837,31,4102,119994158,524,0.37,0.3,18371522,16225000,1908000,38171912
3043260.exe,1452752,72884,1019225,35982,1017314,35917,16403,95191,7111263,11902,34132,<not counted>,<not counted>,<not counted>,129,0.07,0.06,2380568,2126000,0,22663292
3147371.exe,31163410,171030,18933302,68611,18562654,69206,41851,250061,46122636,18485,31797186,2,4442,103796828,589,0.32,0.26,15891175,13846000,1846000,35716339
3162106.exe,83203063,438051,51195370,108050,48346973,88555,57711,353100,117959010,23794,86461456,271,7998,266252141,996,0.82,0.67,37665894,35480000,1971000,57246248
