file,L1-dcache-loads,L1-dcache-load-misses,branch-instructions,branch-load-misses,branch-loads,branch-misses,cache-misses,cache-references,cpu-cycles,dTLB-load-misses,dTLB-loads,iTLB-loads,iTLB-load-misses,instructions,page-faults,power/energy-psys/,power/energy-pkg/,power/energy-cores/,power/energy-ram/,power/energy-gpu/,duration_time,user_time,system_time,perf_time
1099920.exe,27127115,92786,16741533,63768,17069956,78068,129418,1210450,43391696,8261,28435896,2779,1447,88605890,132,0.66,0.11,0.09,0.03,0.0,44596531,29105000,3010000,364299894
1141254.exe,30642892,185371,14925027,62049,14048366,60644,156413,635164,39813766,2587,32746175,612,813,104641301,524,0.28,0.14,0.13,0.01,0.0,10913210,7705000,2889000,25366130
1164955.exe,35401961,157845,19113446,60407,19100403,60644,156316,760303,47373144,3023,38608267,3243,900,112949373,524,0.31,0.14,0.14,0.01,0.0,12953627,12704000,0,27470774
1192925.exe,78320012,230593,43104946,64786,43049604,59818,145172,798747,90149568,3932,80429697,2945,1249,232660954,517,0.65,0.33,0.32,0.01,0.0,24187235,21871000,1988000,38684074
1253138.exe,75349630,207029,44052097,66073,44943861,55890,95844,683795,88346623,2892,77939132,5611,1337,226969876,323,0.62,0.32,0.31,0.01,0.0,23699425,20305000,3045000,38085725
1346798.exe,78272865,394438,42644238,69039,42670095,67524,172000,845796,94596660,4136,85391291,6413,2381,232089130,910,0.65,0.33,0.33,0.01,0.0,25594506,21327000,3877000,40297506
1399024.exe,78911637,105679,43162193,62801,43129039,54265,94930,655807,85523993,3614,79186108,3854,1155,226892419,128,0.62,0.32,0.31,0.01,0.0,23207394,22000000,956000,37819250
1604797.exe,30099750,201645,14623659,59798,14225805,57699,159345,627444,40538204,2779,32830946,737,826,101762199,524,0.28,0.14,0.13,0.01,0.0,10798826,10628000,0,25220060
166404.exe,75437443,150465,43900721,60732,44167204,55929,91358,657339,85839764,2576,78119037,2834,1598,223591300,129,0.59,0.28,0.27,0.01,0.0,24275970,23026000,1001000,38597923
182932.exe,35512075,555316,24525240,77395,24601129,77556,227553,1210224,55700935,4541,39129548,10122,2505,124806418,1304,0.38,0.18,0.19,0.01,0.0,15439011,14119000,1008000,29866568
1840297.exe,27809171,232774,14237483,60899,14205715,59546,145893,600045,41434483,4240,33416318,836,798,104459445,524,0.28,0.13,0.13,0.01,0.0,10878276,7751000,2906000,25196336
1859305.exe,27969735,224980,13779581,61195,13761653,61420,149984,623086,41673476,2406,33642560,726,862,103645722,524,0.3,0.15,0.14,0.01,0.0,10891006,8590000,1908000,25318075
1863270.exe,29577947,208913,14439979,60448,14114937,61651,164295,641002,41672254,2772,33702955,882,978,104254235,525,0.28,0.14,0.13,0.01,0.0,10899278,9480000,1053000,25461212
1923894.exe,28090160,313663,16634431,57011,16569551,58057,168601,689825,45054312,2655,32837608,4411,2150,102647105,916,0.3,0.15,0.15,0.01,0.0,11829054,8643000,2881000,26138535
1956910.exe,29731849,273302,16681098,61100,17447963,64616,181949,859022,47276845,5066,31644830,6170,2377,100708124,1041,0.3,0.15,0.15,0.01,0.0,12372076,10127000,2025000,27099928
