file,L1-dcache-loads,L1-dcache-load-misses,branch-instructions,branch-load-misses,branch-loads,branch-misses,cache-misses,cache-references,cpu-cycles,dTLB-load-misses,dTLB-loads,iTLB-loads,iTLB-load-misses,instructions,page-faults,power/energy-psys/,power/energy-pkg/,power/energy-cores/,power/energy-ram/,power/energy-gpu/,duration_time,user_time,system_time,perf_time
1141757.exe,116009088,718361,85596829,1751399,85270601,1718323,383135,3526183,191358980,20297,102799458,7557,7183,369034399,523,2.57,0.63,0.57,0.09,0.0,152865210,84448000,8941000,489710328
1194834.exe,114149934,5042870,120285401,2651268,121228297,2660371,2984108,12114028,496270499,421900,117233399,21658,15204,523034513,3258,3.21,1.51,1.45,0.11,0.0,133618392,124346000,8952000,148185507
1334614.exe,107708330,564862,76947485,1748511,77896021,1597481,213249,1511899,195609566,6097,114202236,3178,2483,357225299,525,1.3,0.64,0.62,0.03,0.0,52991074,49600000,2976000,67534415
1369810.exe,114355264,1143804,80973481,1627377,81284621,1639425,368237,2592229,198251652,8076,119372730,7248,5689,380568144,1943,1.33,0.64,0.61,0.03,0.0,55295994,53847000,1015000,69944983
1376527.exe,113485531,718337,75019644,1649533,73393423,1822883,234047,1612929,192923804,6627,120528995,5696,5625,367082552,1041,1.29,0.64,0.62,0.03,0.0,51935812,47668000,3972000,66511285
1394267.exe,17115612,643970,15713461,2026610,14947919,1947785,166916,1181716,78143086,7415,19352070,1392,1086,136815852,519,0.49,0.23,0.22,0.01,0.0,21025175,17822000,2970000,35413289
1578565.exe,129741717,922875,83045752,1659030,81636822,1541983,335641,2000992,198544741,7475,132156292,1788,2424,403220217,914,1.36,0.67,0.65,0.03,0.0,53888955,51567000,1983000,68342145
1702636.exe,109566427,1194602,78012831,1701072,77986120,1699407,340789,2167384,198831834,8281,120812313,7497,10464,368651007,1944,1.32,0.67,0.65,0.03,0.0,53323698,48936000,3994000,68112634
1828655.exe,420341595,643192,262967097,1989949,264524275,1947108,217746,2533485,495116016,16120,423278687,12113,5643,1224416253,518,3.43,1.78,1.73,0.08,0.0,134243868,131992000,1999000,148610244
1993016.exe,122930435,1697248,87105848,1749381,83443153,1608335,563900,3497709,210827576,19133,125444200,4955,2000,434488374,1696,1.45,0.72,0.69,0.04,0.0,57177774,52897000,3992000,71535813
200463.exe,429830950,623115,273051132,1896985,274948978,1820696,292886,2678915,506863623,14738,432256697,11785,4945,1272713641,519,3.52,1.82,1.77,0.08,0.0,135936766,131633000,3988000,150582208
215691.exe,101938175,568108,104586781,1768574,105032163,1603796,241044,1797188,205426480,8080,104611506,6934,3584,462570702,521,1.41,0.7,0.67,0.03,0.0,56267656,55938000,0,70836019
2182933.exe,107708944,732842,78664047,1694336,78116330,1634625,233656,1724414,201021824,6975,116991295,6663,5490,357376534,1041,1.34,0.67,0.65,0.03,0.0,53991349,48724000,4971000,68807697
2283561.exe,114955959,857930,80665523,1660421,79150268,1660986,493028,2332248,210932078,8999,121195175,5843,4231,387694356,2214,1.41,0.7,0.68,0.03,0.0,56773200,51408000,5040000,71326189
2317321.exe,107996325,605577,77362017,1921319,78179255,1823008,219903,1465943,190005494,6948,114007516,2906,2392,358101683,525,1.28,0.63,0.61,0.03,0.0,51333643,48133000,2946000,65911958
2473888.exe,434372384,1088357,269336495,2355011,270050768,2191736,284268,3267957,521816258,15081,447771820,16494,6835,1260838624,908,3.66,1.87,1.81,0.08,0.0,140794102,138487000,1992000,155459266
2557813.exe,119166420,717069,83418450,1654309,83590316,1645653,250317,1834110,202835823,6761,128438872,4850,5079,404846601,1041,1.39,0.69,0.66,0.03,0.0,55225767,50856000,3988000,69683268
2649544.exe,114355870,553798,81991406,1762203,81244210,1678031,239792,1785226,203262154,6851,122306075,2482,1857,405455236,525,1.35,0.66,0.64,0.03,0.0,55754604,53407000,1978000,70359954
2700229.exe,419047233,619709,263138705,1989713,264330257,1928989,223798,2622709,493920949,15314,423143679,18267,4820,1224622585,517,3.47,1.76,1.71,0.08,0.0,133715757,131374000,2005000,148182760
2870679.exe,112488552,956122,77951831,1916894,76998500,1847091,356010,2003698,191289247,10323,114612663,3405,3653,366256101,915,1.28,0.63,0.62,0.03,0.0,50821251,47556000,2972000,65360631
2876767.exe,111252131,685018,79264464,1675632,79174134,1775662,230078,1696108,194160533,6661,116057997,5116,4905,365884575,1039,1.29,0.61,0.59,0.03,0.0,53169784,51849000,1016000,67755093
2882080.exe,91727802,567241,93965726,1875724,92465682,1822060,185094,1426102,183127639,7414,95388316,6431,3966,425392294,521,1.26,0.63,0.6,0.03,0.0,50021114,47700000,1987000,64535937
2892760.exe,93881235,561367,98291181,1792365,97875598,1784901,187696,1483998,189859706,7384,96771965,5360,4115,430862147,525,1.26,0.62,0.61,0.03,0.0,51574414,51272000,0,66044245
2952391.exe,423485730,635935,263654737,2246869,264778897,2070021,250647,2832248,491443559,15492,431176401,14252,7960,1241222426,520,3.43,1.73,1.68,0.08,0.0,132893478,128613000,3988000,147479493
2956436.exe,110951569,991940,76743203,1923960,76592125,1792078,282618,1839844,186624056,8252,114268269,2308,2567,364023263,916,1.27,0.63,0.6,0.03,0.0,50404194,49108000,1002000,65106921
2961485.exe,454451035,5658135,283468154,1613012,285370277,1613077,2101984,14001964,735574987,241122,467145670,29914,14900,1356492485,2473,5.02,2.47,2.39,0.13,0.0,198867829,193563000,4988000,213242277
3052100.exe,422462433,599167,263511109,1998059,263515106,1953819,241085,2586997,494249816,16245,423081819,15167,5437,1230384639,519,3.46,1.77,1.72,0.07,0.0,133604825,130369000,2985000,148197679
315901.exe,109814612,592499,76806492,1650400,76696921,1642507,305849,1657135,190615041,7391,115240513,3251,2430,363862244,525,1.29,0.63,0.61,0.03,0.0,51441155,49025000,2001000,65815688
3310511.exe,112080519,729361,78541754,1715026,76901263,1780579,191502,1638544,193769039,6713,119545475,7165,5532,379360549,1040,1.31,0.66,0.64,0.03,0.0,52283286,50998000,999000,66930366
3432659.exe,114890920,705884,75876921,1685542,73341025,2016299,228071,1600927,187671100,7827,121007298,6101,7047,369071082,1041,1.27,0.63,0.61,0.03,0.0,50768436,47442000,3028000,65544572
3448452.exe,109995303,972803,76321396,1691757,77229672,1632496,278068,1815506,191108593,7546,115232784,2084,2360,362957344,914,1.29,0.64,0.62,0.03,0.0,51549891,48232000,3014000,66282181
3513191.exe,443587024,5589838,280712081,1369650,281530201,1373767,1918578,13164922,719143680,266652,441027699,28690,19446,1293924629,2470,4.88,2.43,2.35,0.13,0.0,194274515,187942000,5998000,208743774
3533053.exe,421788027,1230901,261947947,2244414,262387650,2246406,420645,3327502,512294362,16591,431628074,14116,11115,1232920897,1938,3.61,1.86,1.8,0.08,0.0,138323372,134008000,4000000,152984977
3576195.exe,112969895,694662,74686564,1597511,72905266,1877861,227623,1607775,188184726,8056,119472598,5982,6022,365310449,1039,1.27,0.63,0.61,0.03,0.0,51047980,50638000,0,65699964
3581799.exe,424841872,1199131,267767853,2266790,269663202,2007574,282829,2899634,513541227,14647,433788234,22411,7081,1272346281,908,3.61,1.84,1.78,0.08,0.0,138756287,135336000,3007000,153216600
3642321.exe,108042897,731332,79148643,1687900,78779732,1676190,254781,1720904,201028780,6921,117992922,6604,6150,360982099,1041,1.35,0.67,0.64,0.03,0.0,54271998,49972000,3997000,68782595
3686555.exe,111764598,560376,73055725,1770976,72018667,1776097,216774,1524290,188479611,7432,117234686,2890,2388,361858932,523,1.25,0.61,0.6,0.03,0.0,51003967,48625000,1984000,65634678
3707962.exe,114532696,914784,78055701,1690182,72579806,1785508,282856,2056173,186891262,14317,114749097,4349,2225,371453045,913,1.23,0.59,0.57,0.03,0.0,51218804,47863000,3055000,65884985
3753320.exe,131182389,831839,83845181,1619509,81718132,1621414,346076,2299643,194222277,8289,132456343,2556,1982,411677661,914,1.29,0.6,0.58,0.03,0.0,55809185,53490000,2018000,70444422
3754416.exe,110590112,547969,77895837,1751179,76527200,1890063,214330,1554080,190367231,6523,115835083,3148,2373,364545394,524,1.25,0.6,0.58,0.03,0.0,51997347,48705000,2981000,66624016
385823.exe,157545837,2055856,120775877,4307034,116687231,4691038,392489,3853682,314745942,11090,164049666,9692,8962,550829014,1697,2.05,1.0,0.97,0.05,0.0,85372941,82042000,3001000,100265321
