file,L1-dcache-loads,L1-dcache-load-misses,branch-instructions,branch-load-misses,branch-loads,branch-misses,cache-misses,cache-references,cpu-cycles,dTLB-load-misses,dTLB-loads,iTLB-loads,iTLB-load-misses,instructions,page-faults,power/energy-psys/,power/energy-pkg/,power/energy-cores/,power/energy-ram/,power/energy-gpu/,duration_time,user_time,system_time,perf_time
1044060.exe,790668332,31672732,384373794,2332722,385446378,2344175,1576242,37406989,1640532729,92012,786020805,56870,38855,2440855752,4781,12.03,5.59,5.45,0.27,0.0,492900641,461102000,13002000,812369405
1056877.exe,653928228,2579090,351135108,1740308,354475982,1756270,1143339,9552996,1034797453,52014,656860853,28632,17484,1941629752,2923,7.16,3.58,3.5,0.16,0.0,281099179,277809000,3008000,295277736
1110958.exe,258747880,2036171,137084878,678537,135538935,659622,877696,7346538,443181311,38203,256007643,13616,12479,799643395,1961,3.08,1.51,1.47,0.07,0.0,119960228,114729000,4988000,133905167
1196025.exe,292599179,1996131,146086378,686056,145227671,667834,936867,7542562,494849110,36127,287506458,11825,11442,887997908,1961,3.47,1.68,1.64,0.08,0.0,133887721,129588000,3987000,148085948
1313602.exe,248183004,2067845,133795095,685946,132888269,665733,885890,7375826,437657378,29754,247255245,11102,16105,773463157,1950,2.98,1.43,1.39,0.07,0.0,120740703,119468000,1003000,134920062
1333327.exe,242379609,2276487,131390024,642520,130752426,626310,939698,7329469,419637390,31701,242333257,11374,8682,752966354,2006,2.97,1.42,1.39,0.07,0.0,113417618,108100000,5004000,127609995
1383313.exe,449686710,2355146,251084540,1049816,247949116,1042047,965091,8568882,632286492,40476,449099105,16145,12358,1325304370,1955,4.53,2.24,2.19,0.1,0.0,171200340,164905000,5996000,185545309
1514231.exe,256378394,3036122,142222452,777812,138397312,771783,2180098,9663242,486831440,94191,254369097,38423,24042,801410793,3269,3.33,1.58,1.54,0.09,0.0,130735304,126446000,4014000,144704108
1524420.exe,448097286,2945622,251904533,1240544,250957101,1249867,1907843,10057370,680149808,91702,447646125,25615,12631,1333823011,2744,4.77,2.35,2.3,0.11,0.0,184484816,180094000,4002000,198692895
1557029.exe,448693671,2167381,251222765,1049008,247786997,1044916,1000500,8418613,635001295,36768,445616964,13865,15242,1321036199,1884,4.48,2.22,2.17,0.1,0.0,171727363,165422000,5979000,185979922
1576250.exe,498650558,2154294,270873902,1476341,268540474,1477215,985621,8187795,737190155,37286,497475275,18957,11665,1464602167,1861,5.27,2.55,2.5,0.11,0.0,199199799,189877000,8994000,213528945
1878308.exe,248260896,2140995,134141852,652146,131773782,644159,1043411,7751759,426263086,32347,243252252,12866,12186,762998518,1858,2.96,1.45,1.41,0.07,0.0,115199688,108878000,5938000,129442405
1899156.exe,246845255,2778416,135296496,736380,133622618,755358,1567340,8726121,459616186,84993,245209595,11508,14578,764624858,2486,3.23,1.52,1.49,0.08,0.0,124053422,119768000,4025000,138092523
2080168.exe,447534580,2938163,253977687,1192119,253475334,1214063,1644800,9576023,679174684,90641,448434258,23940,23689,1323776745,2873,4.8,2.36,2.31,0.11,0.0,184162274,171871000,11991000,198682975
2083684.exe,457729749,2315710,259131214,1071874,256370157,1099024,1265103,8704863,679415339,44671,451906994,25666,23370,1341318309,2112,4.86,2.25,2.2,0.11,0.0,180103963,176803000,2996000,194301475
2098233.exe,273765212,2733199,145230807,784303,143909225,780859,1672912,8909891,506392243,87736,269733004,16196,21446,841137959,2689,3.49,1.7,1.66,0.09,0.0,136423928,134116000,2001000,150433500
2126664.exe,413728380,3544932,216373866,1278422,215855495,1299982,2893587,11471471,801643912,100364,409587996,50494,57321,1297763343,8207,5.5,2.64,2.57,0.14,0.0,216355888,205966000,9998000,230466842
2134751.exe,394726405,3279540,217262824,1428020,215227954,1412702,2147748,10843693,755866475,95729,393511059,20919,25178,1229135147,3851,5.33,2.5,2.43,0.13,0.0,204391105,195091000,9004000,218801028
2162489.exe,408709266,2911650,204962532,1213312,204173713,1244262,1971670,10201419,744359831,93148,403908162,29202,28746,1247491707,3651,5.21,2.44,2.38,0.12,0.0,201058482,195744000,4993000,215199337
2190864.exe,547792249,2350348,293689016,2095163,294123542,2102295,885283,8744174,870340181,48110,550727016,20226,13485,1620647015,1979,6.27,2.99,2.92,0.13,0.0,235604509,232350000,2991000,249978650
