file,L1-dcache-loads,L1-dcache-load-misses,branch-instructions,branch-load-misses,branch-loads,branch-misses,cache-misses,cache-references,cpu-cycles,dTLB-load-misses,dTLB-loads,iTLB-loads,iTLB-load-misses,instructions,page-faults,power/energy-psys/,power/energy-pkg/,power/energy-cores/,power/energy-ram/,power/energy-gpu/,duration_time,user_time,system_time,perf_time
10178028.exe,249781835,323141,157686905,692876,158373394,697198,186790,2744570,512140478,119442,248683740,124857,105810,770902449,128,3.79,1.7,1.65,0.08,0.0,161607492,116658000,27918000,489303879
1095744.exe,253434644,245704,155542229,650038,155442757,650627,161307,2223797,509324401,115103,253721810,246515,105388,773811732,129,3.4,1.68,1.64,0.07,0.0,138563071,103217000,35074000,152775729
1201761.exe,246660838,413402,150411238,690009,155628281,700673,204047,2398847,513688774,111020,260270884,233733,109105,767426223,713,3.42,1.69,1.64,0.07,0.0,139054863,112786000,25950000,153256818
1289148.exe,254163874,314777,156297127,684093,156076523,683285,150125,2135673,504669301,114658,255765268,7991,105500,778326671,126,3.36,1.65,1.62,0.07,0.0,137048745,105648000,30897000,151308841
1322833.exe,252248113,350553,155922085,723400,156268404,719305,241644,2410417,506661335,117555,254107561,12740,107921,773190092,126,3.41,1.65,1.61,0.07,0.0,136771014,109569000,26894000,151076716
1343819.exe,251432100,299285,155492941,685531,155458446,683924,152089,2138587,503995348,115128,252555712,37996,105416,770604500,128,3.39,1.64,1.6,0.07,0.0,136075630,99856000,35948000,150368838
1349457.exe,250553605,325053,156003493,683131,156114784,685097,168965,2250763,512526589,115345,252452325,10139,105083,776631317,129,3.48,1.67,1.62,0.07,0.0,138275221,108831000,28955000,152687002
1368556.exe,249872198,308640,155965533,688593,155982471,678461,139179,2103074,505399508,114666,251605756,11068,105849,774989501,128,3.38,1.63,1.59,0.07,0.0,136550623,96160000,40066000,150796441
1417617.exe,70505029,213265,46825571,197224,46676464,196217,138187,882316,101146515,4016,72551416,3159,1183,250931239,137,0.7,0.34,0.33,0.01,0.0,27391372,25138000,2011000,41411796
1449665.exe,96072336,279438,63484815,434284,63502164,428630,132040,1571357,342127997,111195,95927397,48480,104758,332937575,133,2.21,1.05,1.02,0.05,0.0,93077092,60899000,31947000,107522848
1563740.exe,253584975,313060,157476866,685471,157370272,684329,161239,2228346,510335555,115579,255313218,10163,106062,783622917,130,3.41,1.69,1.64,0.07,0.0,137610458,115282000,22053000,151770749
1568383.exe,252770748,269932,156518654,707197,156609739,707488,181941,2234711,510648762,115382,253703483,16696,105701,780208239,129,3.37,1.64,1.6,0.07,0.0,138340013,106949000,30985000,152731229
1600646.exe,249067159,298259,155247479,628498,155371156,624675,137297,2107690,504627621,115151,250924729,10241,105798,773666963,129,3.35,1.63,1.6,0.07,0.0,135957317,110742000,24941000,150173465
1607191.exe,44065707,183707,21611220,139723,21613424,140659,171862,822806,50485592,4513,31180088,7181,1727,122080810,589,0.37,0.18,0.17,0.01,0.0,14407731,13035000,1002000,28708605
1623932.exe,70560021,177960,45258524,182107,46054501,199070,174475,926612,96018853,5556,72587598,3047,1742,256109451,330,0.65,0.31,0.31,0.01,0.0,26421037,25212000,969000,40782076
163578.exe,71462311,199468,46822970,183327,46469193,181687,139059,854796,97177867,3785,72020557,2399,1281,248812456,137,0.69,0.33,0.32,0.01,0.0,26951280,25715000,1028000,40962096
1658193.exe,65331057,222049,43050628,178991,42917666,181728,145797,796475,95050217,3692,69375412,5374,1663,235579908,133,0.65,0.32,0.31,0.01,0.0,25566845,25287000,0,39785005
1751629.exe,68797077,249800,44085747,186452,44034887,188964,171418,868593,99619738,2797,71190444,7868,1378,240467224,133,0.75,0.34,0.33,0.01,0.0,26177002,24950000,998000,39862236
1799592.exe,250915666,300596,155400364,644662,155424407,645642,133496,2058210,508932709,114018,253430857,216996,105040,770896921,127,3.38,1.66,1.62,0.07,0.0,137330855,109045000,28011000,151678662
180566.exe,58342652,183141,57683605,189227,57792712,188377,125844,881220,109965012,4185,60452985,3663,1520,297177433,132,0.76,0.38,0.36,0.02,0.0,29540083,28328000,1011000,43809634
