file,L1-dcache-loads,L1-dcache-load-misses,branch-instructions,branch-load-misses,branch-loads,branch-misses,cache-misses,cache-references,cpu-cycles,dTLB-load-misses,dTLB-loads,iTLB-loads,iTLB-load-misses,instructions,page-faults,power/energy-psys/,power/energy-pkg/,power/energy-cores/,power/energy-ram/,power/energy-gpu/,duration_time,user_time,system_time,perf_time
120780.exe,151590735,297716,34717118,2036059,35276489,2068452,147368,4179084,1003573665,32013,151632500,7391,8725,286471904,134,7.99,2.89,2.79,0.16,0.0,302339360,299970000,1999000,364610025
1230547.exe,35326754,109849,4864892,131573,4816433,127252,65511,1034004,206321688,5112,35580506,747,1428,198568239,66,1.62,0.6,0.57,0.03,0.0,56284560,55000000,1000000,70300753
1231818.exe,37353963,163207,10200788,75041,10194645,75952,103410,1020925,198049570,5008,37739455,648,1825,255845348,128,1.44,0.54,0.53,0.03,0.0,54008309,52750000,995000,68284081
1290864.exe,25872884,125607,7167129,118954,7330922,127023,100302,890901,117265759,5045,25443913,1308,1466,141392287,129,0.89,0.35,0.34,0.02,0.0,31618688,29427000,1961000,45811022
1318308.exe,2533958,159417,6959609,87919,7027980,82929,116064,1198820,244153485,7021,2632895,1274,2117,240465113,135,1.8,0.69,0.66,0.03,0.0,65559724,65331000,0,79641580
1340102.exe,324537489,411897,86853110,234519,86834496,233301,136831,4544455,1200354149,32805,325135643,5582,9254,974596098,134,9.23,3.58,3.47,0.17,0.0,324688537,324479000,0,338631508
1570142.exe,22921808,111582,3329054,60382,3323605,59891,94627,802100,108682954,3526,22979386,369,765,99985831,133,0.84,0.33,0.31,0.02,0.0,29558050,29392000,0,43594176
1647016.exe,3773887,297384,111744838,167339,111780842,165564,116840,2884628,763177625,19249,3366023,3693,5808,1085238189,133,5.43,2.0,1.92,0.11,0.0,206577738,203444000,2991000,220582513
1751912.exe,223516801,336191,123881214,187954,123913879,181441,153006,3169773,800018555,20990,223480817,3292,6043,1193513249,133,6.13,2.36,2.28,0.11,0.0,216322665,214999000,999000,230554902
1920040.exe,36640673,150912,6905510,199898,6855365,189158,148008,1596257,257783821,8607,36517807,1126,1787,158977435,194,1.94,0.74,0.72,0.04,0.0,71047342,70767000,0,85315935
1983458.exe,770947298,1553279,243950520,1045500,244131322,1048044,362487,20742543,6135567069,150785,771088735,22025,43610,2074460820,127,46.17,17.9,17.31,0.84,0.0,1654868406,1654011000,1000000,1669046788
2079662.exe,69929389,257069,16184328,162580,16190162,162500,141458,2881002,721913783,18863,69988262,3392,5459,192453912,134,5.36,2.08,2.0,0.1,0.0,196198449,194945000,994000,210317449
2087440.exe,212287398,311084,152877630,169363,152818760,171681,146367,2840008,718984358,18376,211737693,2669,5474,940017293,134,5.55,2.13,2.05,0.1,0.0,194101646,192849000,999000,208280384
