file,L1-dcache-loads,L1-dcache-load-misses,branch-instructions,branch-load-misses,branch-loads,branch-misses,cache-misses,cache-references,cpu-cycles,dTLB-load-misses,dTLB-loads,iTLB-loads,iTLB-load-misses,instructions,page-faults,power/energy-psys/,power/energy-pkg/,power/energy-cores/,power/energy-ram/,power/energy-gpu/,duration_time,user_time,system_time,perf_time
1091584.exe,4031202051,1346984,1314957564,2065583,1313925065,2065372,549669,13736781,3762656695,104529,4019424116,29533,27887,10678747863,2090,31.91,13.7,13.33,0.54,0.0,1050240863,1039009000,11000000,1114553313
1680187.exe,2116860967,1142404,550675388,21170719,550762406,21165295,382591,9937039,2720733704,75804,2117618572,21278,20369,5097009291,2081,23.72,9.92,9.66,0.38,0.0,735235148,730922000,3999000,749433585
1723554.exe,1334418681,8349364,395378703,4305315,393611402,4357821,2978302,27872964,1302978066,134813,1329316361,173819,73168,3679693466,8206,12.06,4.48,4.32,0.23,0.0,407873072,249071000,6001000,422030460
1727828.exe,4728172156,22006002,1405649087,3905044,1405620361,3922885,28369468,55000863,5060345291,906281,4710813603,508739,155879,14348336214,98768,43.59,18.8,18.28,1.07,0.0,1366717689,1185372000,181056000,1381119571
176146.exe,5569128456,1794819,2133289847,2468607,2130674145,2478317,552294,22183753,6560475794,169933,5562058018,29002,44642,15708247952,1107,53.29,22.64,22.01,0.9,0.0,1769806798,1768299000,1000000,1783930576
1910626.exe,2336872184,918631,514239411,1684718,512719874,1681919,602740,7797605,1848136388,73849,2317704744,14403,17241,4376103710,2081,14.66,5.99,5.79,0.26,0.0,499878495,493586000,5994000,513978724
1953417.exe,4737167373,1495031,1720125618,1785471,1717534557,1784992,727599,15405980,4334299721,114986,4730967925,29459,34847,13115824594,2084,36.34,15.62,15.2,0.61,0.0,1173705961,1169077000,4000000,1187863935
2004438.exe,2227834023,743786,512877573,2366423,511160025,2361018,611706,7314037,1911998988,59178,2212392731,19950,14260,5364262041,2087,16.02,6.95,6.76,0.27,0.0,516445897,511909000,3999000,530797949
202443.exe,2023788480,583943,509362334,1625547,507746604,1628572,447695,6325619,1728883474,48228,2014902878,7800,11356,5573930906,1111,14.14,5.96,5.79,0.24,0.0,466050427,462465000,3003000,480240394
2046266.exe,4529054648,1424514,1617127704,2151820,1614296710,2142543,693888,15027983,4289728038,154378,4518816139,30929,29491,13292625345,2082,36.05,15.66,15.24,0.6,0.0,1158362461,1152772000,4999000,1172584614
2084242.exe,2537034736,801921,512506100,1663014,511353461,1669182,667806,7573290,1872395868,73039,2509149396,19999,13413,4567731656,2085,15.05,6.26,6.09,0.26,0.0,507958469,504403000,3002000,522242305
2307838.exe,3032354177,13504551,917087575,903453,914303797,918908,8811967,36960684,2600948835,220674,3011361242,20839,18630,8787015541,2082,22.29,9.67,9.39,0.5,0.0,704735260,700244000,3995000,718885266
2337463.exe,4146743549,1650137,1320223553,1655405,1318495830,1645529,993462,13284123,3757125913,102262,4134962313,27263,30323,11525408720,5997,31.24,13.48,13.11,0.53,0.0,1016198497,1006777000,8998000,1030281170
2409014.exe,3726821410,1269116,1514768521,2210989,1511727078,2205297,790437,11996496,3244013593,101356,3709340754,30238,22424,9778078055,2666,27.56,12.17,11.86,0.45,0.0,876016616,872594000,3002000,890114004
2451062.exe,3538518243,1118106,1015889655,1907314,1013381979,1908605,698688,11111987,2917661178,112448,3517581325,22371,19598,8791005756,2086,24.01,10.27,9.99,0.41,0.0,786877966,781462000,4996000,800986551
2516802.exe,2026604697,1067116,515635500,1631265,515768450,1635138,650683,6840547,1687521223,85180,2008991672,38398,16424,5279587551,4041,13.67,5.75,5.59,0.24,0.0,454244465,446871000,6997000,468263834
2534515.exe,2528274793,1109801,1115256802,2030300,1111617568,2022720,709413,9434253,2451714374,75467,2511838408,25606,17024,6685969881,2663,20.68,8.81,8.57,0.35,0.0,661672952,657290000,4001000,675940521
2538223.exe,7526114179,2374654,2956808328,26456765,2953567519,26410815,771950,28435858,8294263792,286102,7518298834,47086,54735,21622794973,1108,69.21,29.7,28.9,1.14,0.0,2239817011,2239066000,0,2254241981
2838507.exe,2130853675,677769,512855523,1607497,511180412,1602078,706478,6724130,1627491654,62276,2112150856,10785,12988,4984919098,2081,13.15,5.48,5.32,0.23,0.0,440355851,436021000,4000000,454490892
2970400.exe,3629201810,1574239,1454093814,24625342,1451959947,24597062,671554,15394268,4342770040,127124,3628171314,44294,29683,10149399798,2807,36.27,15.43,15.01,0.6,0.0,1175318261,1173057000,3002000,1189532282
